Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2183373,2017-04-03 09:32:13,2015-08-25 23:57:27,55997940,11311583880,55997940,202,7314,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002132/SRR2183373,SRX1164523,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062850,PRJNA293908,2,293908,SRS1045287,SAMN04011911,simple,9606,Homo sapiens,GSM1861615,,,,,,,no,,,,,GEO,SRA291497,,public,A3BB1B1EF35AB75D22E8C4E36F695797,5BA9E5B30F6DE25524CCAD143AEF79A0
SRR4786015,2017-06-20 16:29:20,2016-11-01 21:15:19,81078041,15993564676,81078041,197,5774,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/004673/SRR4786015,SRX2316246,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP092408,PRJNA352076,2,352076,SRS1773170,SAMN05964058,simple,9606,Homo sapiens,GSM2371173,,,,,,,no,,,,,GEO,SRA488109,,public,5CF63DBC9E37EB69AE2F1F105A9CE253,1A818B068D0FF09B2D6FD97C7A5D3F94
SRR1003864,2013-10-21 10:06:08,2013-09-27 19:04:01,1767600,392407200,1767600,222,266,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/000980/SRR1003864,SRX361053,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP030617,PRJNA222225,2,222225,SRS488230,SAMN02366561,simple,9606,Homo sapiens,GSM1241246,,,,,,,no,,,,,GEO,SRA104803,,public,9E2F3390256C8FE3420F292E582E7320,387363607695895182A5F12DE251408B
SRR5138001,2017-01-07 21:27:00,2017-01-02 21:24:37,30377543,1518877150,0,50,522,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005017/SRR5138001,SRX2457289,21809,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095910,PRJNA358255,,358255,SRS1890528,SAMN06168567,simple,9606,Homo sapiens,21809,,,,,male,,no,,,,,,SRA517597,,public,F8137F952A88736D26ACAABCD72DCA78,4EEE20F9423C3D65277C82DE2C8A6DDA
SRR1706913,2015-03-13 16:10:28,2014-12-11 20:11:38,16338039,1633803900,0,100,544,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001666/SRR1706913,SRX806747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051083,PRJNA270114,2,270114,SRS788377,SAMN03262994,simple,9606,Homo sapiens,GSM1564323,,,,,,,no,,,,,GEO,SRA214091,,public,296B16891A8A31A887A27FADF5C1CC7A,7085C3DB23B2CB8D8BF292374E938E35
SRR1168268,2014-03-21 13:03:14,2014-02-12 10:45:21,521348,157447096,521348,302,96,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/001140/SRR1168268,SRX469974,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP037722,PRJNA238040,2,238040,SRS557205,SAMN02640622,simple,9606,Homo sapiens,GSM1326573,,,,,,,no,,,,,GEO,SRA139518,,public,D92EBC4E14606E2D087750BC5B5660B1,8C304206ADE2C8C4E574FD28E81CBB1D
SRR372665,2012-04-02 14:37:14,2012-01-21 15:06:01,44769393,1566928755,0,35,1364,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000363/SRR372665,SRX107276,GSM838117: 670T,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009408,PRJNA148363,,148363,SRS280718,SAMN00760367,simple,9606,Homo sapiens,GSM838117,,,,,,,no,,,,,GEO,SRA048167,,public,17F38E367DF3F685289532AB4B257AF6,1EF43BD7D0A77BF7DF5F15050C3CB8F8
SRR1974583,2015-05-20 16:34:44,2015-04-15 14:01:09,2289818,343472700,2289818,150,157,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001928/SRR1974583,SRX995901,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP057196,PRJNA281204,2,281204,SRS910601,SAMN03486304,simple,9606,Homo sapiens,GSM1657911,,,,,,,no,,,,,GEO,SRA259193,,public,27956B4FBD4E92E4EC0CD0DF94D6CFA3,20D2B137814FFA1A6CF0059F390FB05C
SRR5173917,2017-03-12 12:12:50,2017-01-13 12:04:07,1814610,181461000,1814610,100,76,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005052/SRR5173917,SRX2490179,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920110,SAMN06227798,simple,9606,Homo sapiens,GSM2455719,,,,,,,no,,,,,GEO,SRA527201,,public,EAADA20B0AD188E116128968B20033C4,9A5AAF4F303E200853A85334138E6DA8
SRR2979254,2016-07-22 17:04:23,2016-01-22 20:32:26,5006151,255313701,0,51,143,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002909/SRR2979254,SRX1468843,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193769,SAMN04323219,simple,9606,Homo sapiens,GSM1966562,,,,,,,no,,,,,GEO,SRA315327,,public,B2AFF121F8CC1B3BAD9852D8D2C35681,9835032318095F7AE4F0EC14ED79BADE
ERR599186,2015-03-26 10:30:27,2015-03-26 10:34:15,39274819,3966756719,0,101,2756,,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR599/ERR599186,ERX556149,B cell 08,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP006964,PRJEB7260,,279474,ERS542793,SAMEA2768223,simple,9606,Homo sapiens,E-MTAB-2925:B cell 08,,,,,female,,no,,,,,"Functional Genomics Center Zurich, University/ETH Zurich, Switzerland",ERA357893,,public,3D47929E426C58A3C2D6377CB8F9854F,B1A1DA26A798ABDF3CA6B661BE0AADB9
ERR661168,2014-10-24 00:15:24,2014-11-01 21:50:23,222936900,33440535000,222936900,150,17819,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era10/ERR/ERR661/ERR661168,ERX617464,5510324,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP008483,PRJEB7566,,264795,ERS571126,SAMEA2844858,simple,9606,Homo sapiens,PR9930a-sc-1444037,,,,,,,no,,,,,SC,ERA371473,,public,1D1C6970D6089AC7341387EEFC1B9004,C16C99FE3BF2B5CB8D5E76969E7644C2
SRR1036394,2013-11-25 16:46:29,2013-11-22 11:28:42,94498635,3401950860,0,36,2153,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/001012/SRR1036394,SRX382095,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033267,PRJNA229743,2,229743,SRS506310,SAMN02419767,simple,9606,Homo sapiens,GSM1273675,,,,,,,no,,,,,GEO,SRA112269,,public,03437F6498BF4F4767D6B04CCD6C4D4C,2EF6B5C1A7570CF03E60C668088F173D
SRR5287030,2017-03-03 00:09:10,2017-02-25 22:06:00,17121352,890310304,0,52,428,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005163/SRR5287030,SRX2589917,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP100726,PRJNA376804,2,376804,SRS2019493,SAMN06466050,simple,9606,Homo sapiens,GSM2509541,,,,,,,no,,,,,GEO,SRA540392,,public,F8C6358071DECEA1011E7B75BA087344,7B4EE089AABA1A48CE9DC6F4E404C4D3
SRR1982808,2015-10-30 16:14:23,2015-04-21 10:33:12,23599699,2359969900,0,100,1422,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001936/SRR1982808,SRX1001712,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP057500,PRJNA281708,2,281708,SRS915469,SAMN03495459,simple,9606,Homo sapiens,GSM1662756,,,,,,,no,,,,,GEO,SRA260904,,public,6F1C6D4DE7CF4D5B18387A4C64BE9F64,9D43DF85150FA11D4FCA1F10C93D3D32
SRR1696304,2015-09-09 16:40:14,2014-12-08 08:44:54,5467561,278845611,0,51,167,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001656/SRR1696304,SRX798960,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050892,PRJNA269573,2,269573,SRS782229,SAMN03254825,simple,9606,Homo sapiens,GSM1560843,,,,,,,no,,,,,GEO,SRA210831,,public,DC278F181BF266CAF6AE592422FE1164,8C18A95C8B3081E70EE7A5B44B6630F7
SRR3361020,2016-05-12 16:07:04,2016-04-12 09:47:12,161551979,19358491051,0,119,9821,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003282/SRR3361020,SRX1692877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP073158,PRJNA318165,2,318165,SRS1386195,SAMN04633543,simple,9606,Homo sapiens,GSM2113746,,,,,,,no,,,,,GEO,SRA409655,,public,CC02B073C89EC9593026D6D6CFDD2483,9C0A0F7F1F8A548710F05D85780C9975
SRR898183,2015-07-22 17:12:43,2015-10-30 00:38:02,12979812,2595962400,12979812,200,1799,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/000877/SRR898183,SRX303650,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP025982,PRJNA208369,2,208369,SRS442980,SAMN02201588,simple,9606,Homo sapiens,GSM1158317,,,,,,,no,,,,,GEO,SRA090948,,public,DA76E6721E9D5DFF97A0C0C614ED40C2,A1EB2188EC175519F7EED09D3828A17C
SRR539249,2013-01-31 09:13:08,2012-08-14 12:45:30,32211709,1642797159,0,51,1125,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/000526/SRR539249,SRX176611,GSM985104: 12_CTTGTAA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014842,PRJNA172851,2,172851,SRS356158,SAMN01113242,simple,9606,Homo sapiens,GSM985104,,,,,,,no,,,,,GEO,SRA057253,,public,6AF08401FFDC99C1979159A000A2A2FC,B40B5B9790E5BBFC171FB2621E43D182
SRR5071122,2017-03-16 11:42:46,2016-12-02 13:31:25,20738070,2094545070,0,101,1231,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004952/SRR5071122,SRX2390989,13_NI.fq,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP094482,PRJNA355967,2,355967,SRS1832628,SAMN06099175,simple,9606,Homo sapiens,13_NI.fq,,,,,not collected,,no,,,,,,SRA500480,,public,567F401F1FEAEB5E646F93F28419A458,228247EC56CD2B4123C940D881943420
SRR3534314,2016-09-06 15:49:11,2016-05-17 12:35:58,1133818,113381800,0,100,71,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003451/SRR3534314,SRX1768788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1441462,SAMN05003101,simple,9606,Homo sapiens,GSM2154135,,,,,,,no,,,,,GEO,SRA426370,,public,30AFA688A46E1B2C3B6AF208717C6A4B,92BACF825DF9D2E8B2E2CC8F96B31BB1
SRR1300820,2015-07-22 17:12:26,2015-12-09 02:16:23,6715506,335775300,0,50,219,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/001270/SRR1300820,SRX554555,Ind3-5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041955,PRJNA246723,2,246723,SRS621826,SAMN02769879,simple,9606,Homo sapiens,Ind3-5,,,,,Male,,no,,,,,UNIVERSITY OF CHICAGO,SRA163486,,public,9C229517419808BC31B800F633A7A1D0,F688CDFFC393D08A57995BCB7C17C220
SRR066469,2010-09-23 12:09:08,2014-05-28 00:14:02,8481896,424094800,0,50,232,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/000064/SRR066469,SRX027130,GSM597211: Universal reference - RNA-Seq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP003611,PRJNA133719,2,133719,SRS115073,SAMN00113540,simple,9606,Homo sapiens,GSM597211,,,,,,,no,,,,,GEO,SRA024302,,public,09F4941CA94A57C35E0C5D730F06BC0C,90FAB37EFA1E6698FDECD10446C86ACA
SRR3877304,2017-02-09 16:42:53,2016-07-12 10:14:51,46700217,7098432984,46700217,152,4445,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003786/SRR3877304,SRX1935405,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078314,PRJNA328602,2,328602,SRS1557087,SAMN05377251,simple,9606,Homo sapiens,GSM2231164,,,,,,,no,,,,,GEO,SRA439527,,public,5DE22B44C98ED6CADA579388DC0AD885,C3E487A62E52CBC7E2CDBC1937211D11
SRR787310,2013-10-17 10:05:30,2013-03-20 09:22:56,28544354,1027596744,0,36,776,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/000768/SRR787310,SRX252542,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP019810,PRJNA193485,,193485,SRS402945,SAMN01984839,simple,9606,Homo sapiens,GSM1102638,,,,,,,no,,,,,GEO,SRA069859,,public,0FCA6C471A53FC0A899415DD6865D042,808E863F0398804F6BEF36FB32DF75F8
SRR3336868,2016-06-30 16:23:53,2016-04-05 12:26:17,157200,22396660,157200,142,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003258/SRR3336868,SRX1681231,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP072875,PRJNA317461,2,317461,SRS1376353,SAMN04613474,simple,9606,Homo sapiens,GSM2108520,,,,,,,no,,,,,GEO,SRA404916,,public,4270EBE6B30E595741AEFDEAEE1AC8AD,8C1FD1BD8750B128EBFE610A7B273EB9
SRR5353244,2017-08-03 17:28:41,2017-03-17 15:04:53,33996184,2868578947,0,84,977,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005227/SRR5353244,SRX2649469,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP102087,PRJNA379611,,379611,SRS2054679,SAMN06614854,simple,9606,Homo sapiens,GSM2543123,,,,,,,no,,,,,GEO,SRA546776,,public,64B9BB053AB4E2DFD34C8C5120A0D5E3,0ABA711A72BEB3BF72C51443E324B2CA
SRR4055312,2016-10-06 16:17:16,2016-08-24 18:07:57,77093,3931743,0,51,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003960/SRR4055312,SRX2044778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1637277,SAMN05561358,simple,9606,Homo sapiens,GSM2268528,,,,,,,no,,,,,GEO,SRA323017,,public,90B9E2CA7AC7911A42571EAC8F28E72A,6380C1000AEE81D34EF899C1EB8C6946
SRR4056237,2016-10-06 16:17:16,2016-08-24 18:24:25,508720,25944720,0,51,26,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003961/SRR4056237,SRX2045604,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1638103,SAMN05561649,simple,9606,Homo sapiens,GSM2269370,,,,,,,no,,,,,GEO,SRA323017,,public,57F38A8C08E47C4D43E30EBBFA1BB935,91FE39A79F8F3BF7780BCD4952F6A1DC
SRR4919637,2017-01-31 15:51:29,2016-11-04 19:34:48,1111291,55564550,0,50,35,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/004804/SRR4919637,SRX2327288,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092584,PRJNA352463,2,352463,SRS1782736,SAMN05981415,simple,9606,Homo sapiens,GSM2374852,,,,,,,no,,,,,GEO,SRA490461,,public,8E78ACD80D2B7B3C3A986078A08C1260,4829869C6E7FF76543B1F62EDAD6A70A
ERR1042416,2016-04-09 15:57:21,2016-04-09 18:57:22,5078391,218370813,0,43,232,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR1042/ERR1042416,ERX1121898,E7.10.762,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP012552,PRJEB11202,,317849,ERS888936,SAMEA3581787,simple,9606,Homo sapiens,E-MTAB-3929:E7.10.762,,,,,,,no,,,,,Sophie Petropolous,ERA510323,,public,9728E353FB9901EC7F0B2351E53F3C0D,20EEB7F24C15D235433863FCF74C068C
SRR5190581,2017-01-23 15:32:48,2017-01-19 17:50:42,7492494,1131884449,7492494,151,460,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005068/SRR5190581,SRX2506349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP097226,PRJNA362639,2,362639,SRS1930613,SAMN06244229,simple,9606,Homo sapiens,GSM2464393,,,,,,,no,,,,,GEO,SRA529028,,public,2AE54FA8FA9938C1540D51F5E5A1B6FE,B8FE9386D0EC1155483940257051A2D8
SRR5417455,2017-04-30 00:02:28,2017-04-05 10:56:43,2211094,223320494,0,101,112,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005290/SRR5417455,SRX2709000,METRO5552_Skin_A4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103040,PRJNA379992,,379992,SRS2101578,SAMN06661587,simple,9606,Homo sapiens,METRO5552_Skin,,,,,female,,no,,,,,,SRA551653,,public,9F06B142D02A2DD004B033BE064425D3,9AFA1AD3ACD8489064C3BCA66BDD125E
SRR1190461,2014-03-19 23:48:12,2014-03-13 12:23:10,15432267,3117317934,15432267,202,2035,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001162/SRR1190461,SRX487554,IL100040004,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP040070,PRJNA233943,,233943,SRS570895,SAMN02688792,simple,9606,Homo sapiens,VMERS_MERS-MRC5-Gleevec-48hrs,,,,,,,no,,,,,UMIGS,SRA145704,,public,BA921DB78BB911B83DB44908F2D37E41,1B2E0E68C76ECAA95E54E61E2E373C89
SRR5714740,2017-09-01 00:14:08,2017-06-20 11:41:06,16996797,1733673294,16996797,102,962,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005580/SRR5714740,SRX2935165,409867,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109781,PRJNA391130,2,391130,SRS2297359,SAMN07257612,simple,9606,Homo sapiens,N5,,,,,male,,no,,,,,,SRA576246,,public,2721CEE9809DDB07E72582244524FCA0,F54C4D3FCF3C1C8F9DB8DF509E3A38BB
SRR3439474,2016-07-02 00:00:00,2016-04-26 20:34:59,44010102,12947759861,44010102,294,5863,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003358/SRR3439474,SRX1725691,Drmmtm,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,550,150,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B257F90CE4C3AD0900A2205CB12E266F,8E92347292A4AE0E106A3630E5C9A5EA
SRR5565120,2017-05-29 14:25:15,2017-05-15 21:41:26,5940822,302981922,0,51,85,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005434/SRR5565120,SRX2826796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP094862,PRJNA356896,2,356896,SRS2202871,SAMN07125462,simple,9606,Homo sapiens,GSM2628144,,,,,,,no,,,,,GEO,SRA502288,,public,92D70F8A1FD63CAC84C50E6CC150EA6B,30B1A6C824474D1A3F058D101BC556F9
SRR1574515,2015-07-16 16:20:12,2014-09-12 16:25:17,22532180,4506436000,22532180,200,2956,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/001537/SRR1574515,SRX700340,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP047082,PRJNA260928,2,260928,SRS700523,SAMN03067489,simple,9606,Homo sapiens,GSM1503681,,,,,,,no,,,,,GEO,SRA184285,,public,5B1115A75F03E9DF719A0C142DD8271B,93829D0E0AFD8B198150C59D2F4F71F4
SRR3147745,2016-11-14 10:16:11,2016-02-05 16:32:10,26666667,4800000060,26666667,180,3124,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003073/SRR3147745,SRX1563289,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP069357,PRJNA311063,2,311063,SRS1277795,SAMN04461463,simple,9606,Homo sapiens,GSM2055532,,,,,,,no,,,,,GEO,SRA348171,,public,69284E99DF08F7319062D685479DA24D,ECFF7794ADDC4D0989635923753F3406
SRR2088247,2016-01-28 01:00:06,2015-07-07 11:28:46,1612038,69317634,0,43,74,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002039/SRR2088247,SRX1082216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP060416,PRJNA289086,2,289086,SRS980247,SAMN03841831,simple,9606,Homo sapiens,GSM1810682,,,,,,,no,,,,,GEO,SRA275902,,public,7F161F556D8A9217AABBDCEEA44CD8C8,01A1C92782689DD6A74FFC07DC52B35C
SRR5677337,2017-07-31 16:21:22,2017-06-13 14:01:29,2093030,269261006,2093030,128,101,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005544/SRR5677337,SRX2912837,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2279133,SAMN07223663,simple,9606,Homo sapiens,GSM2666308,,,,,,,no,,,,,GEO,SRA573672,,public,AA391AE4115582659D39C8BB9A7EF1FA,433D81026FDA5B8556AA5A2CAC37AB46
SRR2159403,2015-11-25 15:48:08,2015-08-13 17:39:20,92845579,4735124529,0,51,1723,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/002108/SRR2159403,SRX1146027,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP062389,PRJNA292827,2,292827,SRS1030659,SAMN03988842,simple,9606,Homo sapiens,GSM1853560,,,,,,,no,,,,,GEO,SRA289073,,public,001528D9B3674FE0D2738C92122D9108,84274028A5AF43FD1B10F68E920EE37C
SRR3083428,2016-10-26 16:40:17,2016-01-04 14:11:04,41590938,5198867250,0,125,2380,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003011/SRR3083428,SRX1515081,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068023,PRJNA307572,2,307572,SRS1233838,SAMN04383114,simple,9606,Homo sapiens,GSM2026902,,,,,,,no,,,,,GEO,SRA327616,,public,4EF258029BBE9083720CDFA01910582A,795547A4F040D8B09AC35D60C3203661
SRR3196707,2016-03-07 09:21:12,2016-05-23 16:59:33,121445260,24531942520,121445260,202,12241,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003121/SRR3196707,SRX1606998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP070996,PRJNA313769,,313769,SRS1316556,SAMN04525377,simple,9606,Homo sapiens,GSM2076781,,,,,,,no,,,,,GEO,SRA362055,,public,96ACDA2D64BD9D2AC8873B247605CEDD,B4068C59FD4106ECCC40F05708E1C902
SRR4055086,2016-10-06 16:17:16,2016-08-24 18:01:33,2653031,228160666,0,86,195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003960/SRR4055086,SRX2044611,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1637110,SAMN05561282,simple,9606,Homo sapiens,GSM2268361,,,,,,,no,,,,,GEO,SRA323017,,public,95BB375F50106D8CC39E15393936BC32,5461B5C4306FBFE207BD07D33F72FB12
SRR5253223,2017-02-16 16:35:25,2017-02-14 10:13:00,12115624,1828197620,12115624,150,686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005130/SRR5253223,SRX2558784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP099599,PRJNA374673,2,374673,SRS1976010,SAMN06330095,simple,9606,Homo sapiens,GSM2486768,,,,,,,no,,,,,GEO,SRA537844,,public,49E51EFE3DBE2269109FBA6A2409A29E,D7F0681E0E0D432581A6413A46650E0D
SRR5041201,2017-02-13 15:45:15,2016-11-21 11:49:41,4453169,676881688,4453169,152,239,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/004923/SRR5041201,SRX2364337,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP081477,PRJNA338759,2,338759,SRS1811465,SAMN06044047,simple,9606,Homo sapiens,GSM2397829,,,,,,,no,,,,,GEO,SRA451818,,public,38C3A987E5E45163D5C91F0A918A8687,BB3318F2B5970DB879A167D9789059BE
